review_id	review_query_id	query	candidate_text	relevance_0_1_2	review_notes
review-a66707a364be3053	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"## 形成机制

意识形态、国家利益、安全困境和力量结构共同推动对峙。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。

复核任务：请围绕“冷战”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。

机制补充：可以把“意识形态、国家利益、安全困境和力量结构共同推动对峙。”拆成起点、传导环节和结果三个节点，再检查案例“柏林危机和古巴导弹危机体现高强度对抗风险。”能否逐项对应。

定向练习 2：从本节找出一个能直接支持“冷战”的句子，再写一个与“形成机制”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 概念辨析

冷战不等于完全没有热战，代理人战争仍然存在。 对比题不能只列两个定义，还要在比较维度上说明相同点、不同点和适用条件。最常见维度包括目标、输入、过程、结果与局限。

复核任务：请围绕“冷战”重述本节的概念辨析，并分别标出材料中的事实、解释、例子和限制。"		
review-68f87eb38154c07f	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"## 应用练习

练习一：用不超过一百字解释苏联解体。练习二：根据“1991 年独联体建立标志联盟结构终结。”判断涉及的关键概念。练习三：针对“不能用单一领导人性格替代结构性分析。”改写一段错误答案并说明理由。

复核任务：请围绕“苏联解体”重述本节的应用练习，并分别标出材料中的事实、解释、例子和限制。

练习补充：完成练习后，把答案中的每个判断回指到具体材料句。若某句只能依赖常识而找不到本资料证据，应删除、降格或明确标为资料不足。

定向练习 9：从本节找出一个能直接支持“苏联解体”的句子，再写一个与“应用练习”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 复习检查表

完成本资料后，应能准确写出苏联解体的定义，复述机制，完成一次比较，解释一个案例并识别一个陷阱。自测关键词为：苏联解体、戈尔巴乔夫、民族问题、两极格局。若遗漏任一项，应回到对应章节补证据。

复核任务：请围绕“苏联解体”重述本节的复习检查表，并分别标出材料中的事实、解释、例子和限制。"		
review-0dde7e905d6f84d2	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"# 全民族抗日战争

## 核心界定

全民族抗战是在抗日民族统一战线旗帜下进行的民族解放战争。 本节把“全民族抗日战争”放在中国近现代史的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括抗日民族统一战线、正面战场、敌后战场、持久战。

复核任务：请围绕“全民族抗日战争”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。

边界补充：局部抗战与全面抗战的时间、范围和动员程度不同。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。

定向练习 1：从本节找出一个能直接支持“全民族抗日战争”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 形成机制

正面战场与敌后战场相互配合，持久抗战消耗侵略力量。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。

复核任务：请围绕“全民族抗日战争”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。"		
review-8c02f5a87294723f	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"定向练习 6：从本节找出一个能直接支持“洋务运动”的句子，再写一个与“证据组织”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 简答题模板

若题目要求解释洋务运动，第一句给出中心定义；第二段写关键机制：先办军事工业，再扩展民用企业、海军和新式教育。；第三段用案例支撑：江南制造总局和轮船招商局分别体现军用与民用方向。；结尾指出边界：不能把“自强求富”解释为完整资本主义改革。。

复核任务：请围绕“洋务运动”重述本节的简答题模板，并分别标出材料中的事实、解释、例子和限制。

表达补充：简答题每段只承担一个功能。定义段回答对象，机制段说明过程，案例段落地，限制段控制结论强度；中心内容仍是“洋务运动主张学习西方技术以维护清朝统治。”

定向练习 7：从本节找出一个能直接支持“洋务运动”的句子，再写一个与“简答题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 比较题模板"		
review-7216c0a8a68f5b60	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"定向练习 6：从本节找出一个能直接支持“交叉验证”的句子，再写一个与“证据组织”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 简答题模板

若题目要求解释交叉验证，第一句给出中心定义；第二段写关键机制：多次轮换降低单次划分偶然性，常用于样本较少时估计模型稳定性。；第三段用案例支撑：五折交叉验证中每个样本恰好一次进入验证折。；结尾指出边界：预处理必须在每个训练折内部拟合，否则仍会泄漏。。

复核任务：请围绕“交叉验证”重述本节的简答题模板，并分别标出材料中的事实、解释、例子和限制。

表达补充：简答题每段只承担一个功能。定义段回答对象，机制段说明过程，案例段落地，限制段控制结论强度；中心内容仍是“交叉验证把数据划为若干折，轮流用一折验证并汇总结果。”

定向练习 7：从本节找出一个能直接支持“交叉验证”的句子，再写一个与“简答题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 比较题模板"		
review-4f84a251217d844a	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"## 案例说明

中国人民政治协商会议第一届全体会议承担建国筹备功能。 案例的作用是把抽象概念落到可观察事实，但案例本身不能替代概念解释。作答时先指出案例对应哪个机制，再说明它支持什么结论。

复核任务：请围绕“中华人民共和国成立”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。

证据补充：案例只能证明与其范围相称的结论。“中国人民政治协商会议第一届全体会议承担建国筹备功能。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。

定向练习 4：从本节找出一个能直接支持“中华人民共和国成立”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 错题诊断

错误答案常写成“中华人民共和国成立只有一个原因并自动产生唯一结果”。这忽略了条件和边界。正确修订应保留“人民政权建设、政协会议和共同纲领为新国家奠定制度基础。”，并明确“不能把 1949 年直接写成社会主义改造完成。”。订正时同时标出错误类型：主体错、时间错、因果倒置、范围过大或概念混淆。"		
review-a0ae95c32774cac9	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"定向练习 6：从本节找出一个能直接支持“解放战争”的句子，再写一个与“证据组织”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 简答题模板

若题目要求解释解放战争，第一句给出中心定义；第二段写关键机制：土地政策、群众动员、战略决战和政治争取共同影响胜负。；第三段用案例支撑：辽沈、淮海、平津三大战役改变全国军事格局。；结尾指出边界：不能只用兵力数量解释战争结局。。

复核任务：请围绕“解放战争”重述本节的简答题模板，并分别标出材料中的事实、解释、例子和限制。

表达补充：简答题每段只承担一个功能。定义段回答对象，机制段说明过程，案例段落地，限制段控制结论强度；中心内容仍是“解放战争决定了中国两种前途和政权走向。”

定向练习 7：从本节找出一个能直接支持“解放战争”的句子，再写一个与“简答题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 比较题模板

比较题先确定共同讨论对象，再选择稳定维度。可以把解放战争与相邻概念放在目标、条件、方法、结果四栏中比较。核心区别提示是：防御、反攻和决战阶段的军事任务不同。"		
review-16aca59b4ff968d5	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"## 复习检查表

完成本资料后，应能准确写出线性回归的定义，复述机制，完成一次比较，解释一个案例并识别一个陷阱。自测关键词为：最小二乘、残差、连续目标、共线性。若遗漏任一项，应回到对应章节补证据。

复核任务：请围绕“线性回归”重述本节的复习检查表，并分别标出材料中的事实、解释、例子和限制。

自测补充：先遮住正文口述线性回归，再用关键词检查遗漏。第二轮只看易错点修改答案，第三轮用案例验证是否真正理解，而非机械背诵。

定向练习 10：从本节找出一个能直接支持“线性回归”的句子，再写一个与“复习检查表”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 综合联系

线性回归不是孤立知识点。它可以与课程中的前因、并行概念和后续影响建立联系。联系时仍应以材料证据为准，不把外部常识或未经说明的现实案例直接写成课程结论。

复核任务：请围绕“线性回归”重述本节的综合联系，并分别标出材料中的事实、解释、例子和限制。

联系补充：跨章节联系必须说明连接理由。可以从共同主体、连续时间、相似机制或相反结果建立关系，但不得只因两个术语同时出现就认定有因果。"		
review-0de2980bf78dc28e	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"复核任务：请围绕“辛亥革命”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。

证据补充：案例只能证明与其范围相称的结论。“武昌起义后各省响应，中华民国随后成立。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。

定向练习 4：从本节找出一个能直接支持“辛亥革命”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 错题诊断

错误答案常写成“辛亥革命只有一个原因并自动产生唯一结果”。这忽略了条件和边界。正确修订应保留“革命组织、武装起义和清末危机共同促成政权更替。”，并明确“不能把推翻帝制等同于完成反帝反封建任务。”。订正时同时标出错误类型：主体错、时间错、因果倒置、范围过大或概念混淆。

复核任务：请围绕“辛亥革命”重述本节的错题诊断，并分别标出材料中的事实、解释、例子和限制。

错因补充：看到相近术语时先圈定主体和时间，再检查因果方向。若答案出现“必然、完全、唯一”等绝对词，应回到“不能把推翻帝制等同于完成反帝反封建任务。”重新判断。"		
review-6a4cdfc6413af749	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"复核任务：请围绕“分类评估指标”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。

证据补充：案例只能证明与其范围相称的结论。“疾病筛查通常优先关注召回率，垃圾邮件拦截还要控制误杀带来的低精确率。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。

定向练习 4：从本节找出一个能直接支持“分类评估指标”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 错题诊断

错误答案常写成“分类评估指标只有一个原因并自动产生唯一结果”。这忽略了条件和边界。正确修订应保留“混淆矩阵把预测与真值组合成 TP、FP、TN、FN，其他指标由此计算。”，并明确“不能脱离业务代价机械选择单一指标。”。订正时同时标出错误类型：主体错、时间错、因果倒置、范围过大或概念混淆。

复核任务：请围绕“分类评估指标”重述本节的错题诊断，并分别标出材料中的事实、解释、例子和限制。

错因补充：看到相近术语时先圈定主体和时间，再检查因果方向。若答案出现“必然、完全、唯一”等绝对词，应回到“不能脱离业务代价机械选择单一指标。”重新判断。"		
review-73aed3b3d8fc1d4d	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"## 案例说明

斯大林格勒战役和中途岛战役分别影响不同战场转折。 案例的作用是把抽象概念落到可观察事实，但案例本身不能替代概念解释。作答时先指出案例对应哪个机制，再说明它支持什么结论。

复核任务：请围绕“第二次世界大战”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。

证据补充：案例只能证明与其范围相称的结论。“斯大林格勒战役和中途岛战役分别影响不同战场转折。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。

定向练习 4：从本节找出一个能直接支持“第二次世界大战”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 错题诊断

错误答案常写成“第二次世界大战只有一个原因并自动产生唯一结果”。这忽略了条件和边界。正确修订应保留“侵略逐步升级，反法西斯同盟形成后战争力量对比改变。”，并明确“不能忽略中国抗战对世界反法西斯战争的贡献。”。订正时同时标出错误类型：主体错、时间错、因果倒置、范围过大或概念混淆。

复核任务：请围绕“第二次世界大战”重述本节的错题诊断，并分别标出材料中的事实、解释、例子和限制。"		
review-e285951f48d05786	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"# 解放战争

## 核心界定

解放战争决定了中国两种前途和政权走向。 本节把“解放战争”放在中国近现代史的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括解放战争、土地改革、三大战役、群众动员。

复核任务：请围绕“解放战争”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。

边界补充：防御、反攻和决战阶段的军事任务不同。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。

定向练习 1：从本节找出一个能直接支持“解放战争”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 形成机制

土地政策、群众动员、战略决战和政治争取共同影响胜负。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。

复核任务：请围绕“解放战争”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。"		
review-06211f6508937154	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"学习率控制每次步长，批量方式决定每次估计梯度使用多少样本。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。

复核任务：请围绕“梯度下降”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。

机制补充：可以把“学习率控制每次步长，批量方式决定每次估计梯度使用多少样本。”拆成起点、传导环节和结果三个节点，再检查案例“学习率过大可能在最优点附近震荡甚至发散。”能否逐项对应。

定向练习 2：从本节找出一个能直接支持“梯度下降”的句子，再写一个与“形成机制”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 概念辨析

批量梯度稳定但计算重，随机梯度噪声大但更新快。 对比题不能只列两个定义，还要在比较维度上说明相同点、不同点和适用条件。最常见维度包括目标、输入、过程、结果与局限。

复核任务：请围绕“梯度下降”重述本节的概念辨析，并分别标出材料中的事实、解释、例子和限制。"		
review-61b37e0bf831bb84	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"## 综合联系

北约与华约不是孤立知识点。它可以与课程中的前因、并行概念和后续影响建立联系。联系时仍应以材料证据为准，不把外部常识或未经说明的现实案例直接写成课程结论。

复核任务：请围绕“北约与华约”重述本节的综合联系，并分别标出材料中的事实、解释、例子和限制。

联系补充：跨章节联系必须说明连接理由。可以从共同主体、连续时间、相似机制或相反结果建立关系，但不得只因两个术语同时出现就认定有因果。

定向练习 11：从本节找出一个能直接支持“北约与华约”的句子，再写一个与“综合联系”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 章节小结

本章围绕北约与华约形成完整复习链：北约和华约是冷战两大军事政治集团。 其运作或发展逻辑是：集体防御承诺把成员安全与集团整体战略绑定。；与相邻概念的辨析重点是：北约成立于 1949 年，华约成立于 1955 年，背景与成员不同。；典型案例是：德国问题和欧洲安全结构推动两大集团对峙。

复核任务：请围绕“北约与华约”重述本节的章节小结，并分别标出材料中的事实、解释、例子和限制。"		
review-d5d3afd087b2620e	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"定向练习 7：从本节找出一个能直接支持“鸦片战争”的句子，再写一个与“简答题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 比较题模板

比较题先确定共同讨论对象，再选择稳定维度。可以把鸦片战争与相邻概念放在目标、条件、方法、结果四栏中比较。核心区别提示是：战争失败不只源于武器差距，也与制度、财政和组织能力相关。

复核任务：请围绕“鸦片战争”重述本节的比较题模板，并分别标出材料中的事实、解释、例子和限制。

评分补充：比较题若只写两列定义，通常缺少关系判断。高质量答案应明确共同点、差异点、适用条件，并用“战争失败不只源于武器差距，也与制度、财政和组织能力相关。”作结。

定向练习 8：从本节找出一个能直接支持“鸦片战争”的句子，再写一个与“比较题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 应用练习"		
review-2dd59bd3996c2b97	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"定向练习 11：从本节找出一个能直接支持“冷战”的句子，再写一个与“综合联系”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 章节小结

本章围绕冷战形成完整复习链：冷战是美苏主导的全面对抗，主要避免直接大规模战争。 其运作或发展逻辑是：意识形态、国家利益、安全困境和力量结构共同推动对峙。；与相邻概念的辨析重点是：冷战不等于完全没有热战，代理人战争仍然存在。；典型案例是：柏林危机和古巴导弹危机体现高强度对抗风险。

复核任务：请围绕“冷战”重述本节的章节小结，并分别标出材料中的事实、解释、例子和限制。

总结补充：最终应形成可核查的四句话：概念是“冷战是美苏主导的全面对抗，主要避免直接大规模战争。”；机制是“意识形态、国家利益、安全困境和力量结构共同推动对峙。”；例证是“柏林危机和古巴导弹危机体现高强度对抗风险。”；边界是“不能用单一宣言解释几十年的全部进程。”

定向练习 12：从本节找出一个能直接支持“冷战”的句子，再写一个与“章节小结”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。"		
review-428a7e1a96d32ff5	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"定向练习 11：从本节找出一个能直接支持“杜鲁门主义”的句子，再写一个与“综合联系”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 章节小结

本章围绕杜鲁门主义形成完整复习链：杜鲁门主义以援助希腊和土耳其为起点宣示遏制政策。 其运作或发展逻辑是：美国把地区危机解释为全球意识形态竞争并扩大介入。；与相邻概念的辨析重点是：它偏重政治安全承诺，马歇尔计划则突出经济援助。；典型案例是：1947 年杜鲁门国会演说通常被视为冷战政策公开化。

复核任务：请围绕“杜鲁门主义”重述本节的章节小结，并分别标出材料中的事实、解释、例子和限制。

总结补充：最终应形成可核查的四句话：概念是“杜鲁门主义以援助希腊和土耳其为起点宣示遏制政策。”；机制是“美国把地区危机解释为全球意识形态竞争并扩大介入。”；例证是“1947 年杜鲁门国会演说通常被视为冷战政策公开化。”；边界是“不能把杜鲁门主义与北约组织成立混成同一事件。”"		
review-77282266ef222b09	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"定向练习 7：从本节找出一个能直接支持“冷战”的句子，再写一个与“简答题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 比较题模板

比较题先确定共同讨论对象，再选择稳定维度。可以把冷战与相邻概念放在目标、条件、方法、结果四栏中比较。核心区别提示是：冷战不等于完全没有热战，代理人战争仍然存在。

复核任务：请围绕“冷战”重述本节的比较题模板，并分别标出材料中的事实、解释、例子和限制。

评分补充：比较题若只写两列定义，通常缺少关系判断。高质量答案应明确共同点、差异点、适用条件，并用“冷战不等于完全没有热战，代理人战争仍然存在。”作结。

定向练习 8：从本节找出一个能直接支持“冷战”的句子，再写一个与“比较题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 应用练习

练习一：用不超过一百字解释冷战。练习二：根据“柏林危机和古巴导弹危机体现高强度对抗风险。”判断涉及的关键概念。练习三：针对“不能用单一宣言解释几十年的全部进程。”改写一段错误答案并说明理由。"		
review-e5b65735f5fd0b15	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"# 凡尔赛—华盛顿体系

## 核心界定

战后列强通过和约与会议重建国际秩序。 本节把“凡尔赛—华盛顿体系”放在世界现代史的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括凡尔赛体系、华盛顿会议、国际联盟、德国赔款。

复核任务：请围绕“凡尔赛—华盛顿体系”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。

边界补充：体系暂时协调矛盾，却没有消除大国竞争和民族问题。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。

定向练习 1：从本节找出一个能直接支持“凡尔赛—华盛顿体系”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 形成机制

战胜国围绕领土、赔款和势力范围进行安排。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。

复核任务：请围绕“凡尔赛—华盛顿体系”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。"		
review-fc402c171918eb9b	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"复核任务：请围绕“宪法与根本制度”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。

证据补充：案例只能证明与其范围相称的结论。“全国人大及其常委会承担宪法实施监督相关职责。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。

定向练习 4：从本节找出一个能直接支持“宪法与根本制度”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 错题诊断

错误答案常写成“宪法与根本制度只有一个原因并自动产生唯一结果”。这忽略了条件和边界。正确修订应保留“宪法通过最高法律效力统领普通法律并约束公权力。”，并明确“不能把宪法原则和某一部门法条文混为一层。”。订正时同时标出错误类型：主体错、时间错、因果倒置、范围过大或概念混淆。

复核任务：请围绕“宪法与根本制度”重述本节的错题诊断，并分别标出材料中的事实、解释、例子和限制。

错因补充：看到相近术语时先圈定主体和时间，再检查因果方向。若答案出现“必然、完全、唯一”等绝对词，应回到“不能把宪法原则和某一部门法条文混为一层。”重新判断。"		
review-70a1fc5cee4c620a	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"# 冷战

## 核心界定

冷战是美苏主导的全面对抗，主要避免直接大规模战争。 本节把“冷战”放在世界现代史的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括冷战、美苏、两极格局、代理人战争。

复核任务：请围绕“冷战”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。

边界补充：冷战不等于完全没有热战，代理人战争仍然存在。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。

定向练习 1：从本节找出一个能直接支持“冷战”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 形成机制

意识形态、国家利益、安全困境和力量结构共同推动对峙。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。

复核任务：请围绕“冷战”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。"		
review-d841c7838cb11a62	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"复核任务：请围绕“亚非拉民族解放运动”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。

证据补充：案例只能证明与其范围相称的结论。“印度独立和阿尔及利亚战争代表不同路径。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。

定向练习 4：从本节找出一个能直接支持“亚非拉民族解放运动”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 错题诊断

错误答案常写成“亚非拉民族解放运动只有一个原因并自动产生唯一结果”。这忽略了条件和边界。正确修订应保留“本土组织、宗主国衰弱和国际支持共同影响独立进程。”，并明确“不能把政治独立等同于经济依附立即消失。”。订正时同时标出错误类型：主体错、时间错、因果倒置、范围过大或概念混淆。

复核任务：请围绕“亚非拉民族解放运动”重述本节的错题诊断，并分别标出材料中的事实、解释、例子和限制。

错因补充：看到相近术语时先圈定主体和时间，再检查因果方向。若答案出现“必然、完全、唯一”等绝对词，应回到“不能把政治独立等同于经济依附立即消失。”重新判断。"		
review-4e730da833901ad2	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"## 复习检查表

完成本资料后，应能准确写出鸦片战争的定义，复述机制，完成一次比较，解释一个案例并识别一个陷阱。自测关键词为：鸦片战争、南京条约、半殖民地半封建。若遗漏任一项，应回到对应章节补证据。

复核任务：请围绕“鸦片战争”重述本节的复习检查表，并分别标出材料中的事实、解释、例子和限制。

自测补充：先遮住正文口述鸦片战争，再用关键词检查遗漏。第二轮只看易错点修改答案，第三轮用案例验证是否真正理解，而非机械背诵。

定向练习 10：从本节找出一个能直接支持“鸦片战争”的句子，再写一个与“复习检查表”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 综合联系

鸦片战争不是孤立知识点。它可以与课程中的前因、并行概念和后续影响建立联系。联系时仍应以材料证据为准，不把外部常识或未经说明的现实案例直接写成课程结论。

复核任务：请围绕“鸦片战争”重述本节的综合联系，并分别标出材料中的事实、解释、例子和限制。

联系补充：跨章节联系必须说明连接理由。可以从共同主体、连续时间、相似机制或相反结果建立关系，但不得只因两个术语同时出现就认定有因果。"		
review-1829b18dc97402bb	review-86cb08e35bf4544f	“冷战就是完全没有战争”这句话为什么站不住？请换一种说法解释它的竞争方式和边界。	"复核任务：请围绕“新文化运动”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。

证据补充：案例只能证明与其范围相称的结论。“《新青年》成为传播新思想的重要阵地。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。

定向练习 4：从本节找出一个能直接支持“新文化运动”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。

## 高频易错

不能把对传统文化的复杂反思简化为全盘否定。 易错题通常利用相近术语、时间顺序、主体范围或因果倒置设置干扰。检查答案时应逐一核对对象、条件、时间和结论强度。

复核任务：请围绕“新文化运动”重述本节的高频易错，并分别标出材料中的事实、解释、例子和限制。

错因补充：看到相近术语时先圈定主体和时间，再检查因果方向。若答案出现“必然、完全、唯一”等绝对词，应回到“不能把对传统文化的复杂反思简化为全盘否定。”重新判断。

定向练习 5：从本节找出一个能直接支持“新文化运动”的句子，再写一个与“高频易错”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。"		
